foo,CR-Fairmount,CR-Fitchburg,CR-Greenbush,CR-Haverhill,CR-Kingston,CR-Lowell,CR-Needham,CR-Newburyport,CR-Providence,CR-Worcester
190,25.483333333333334,93.55,55.03333333333333,75.03333333333333,54.55,44.28333333333333,41.583333333333336,67.30833333333334,,82.13333333333334
191,25.516666666666666,96.63333333333334,59.85,68.03333333333333,56.25,44.983333333333334,39.8,67.89166666666667,,84.3
192,25.033333333333335,96.18333333333334,52.86666666666667,72.76666666666667,52.21666666666667,45.36666666666667,40.06666666666667,66.44166666666666,,105.38333333333334
193,22.0,96.73333333333333,55.71666666666667,72.03333333333333,53.6,46.583333333333336,47.233333333333334,66.36666666666667,,95.33333333333333
194,18.8,83.93333333333334,59.93333333333333,67.5,58.45,51.0,45.0,72.23333333333333,,82.0
195,22.533333333333335,104.4,53.65,62.583333333333336,72.06666666666666,46.21666666666667,41.21666666666667,65.45,,84.16666666666667
196,21.0,90.95,57.38333333333333,73.4,53.93333333333333,45.416666666666664,46.05,67.44166666666666,,105.38333333333334
197,24.033333333333335,98.66666666666667,60.016666666666666,72.35,60.5,48.65,47.18333333333333,69.29166666666667,,80.13333333333334
198,22.516666666666666,95.2,54.36666666666667,73.86666666666666,58.13333333333333,44.166666666666664,44.13333333333333,66.38333333333333,,81.05
199,24.0,83.91666666666667,59.86666666666667,70.98333333333333,58.38333333333333,46.21666666666667,42.43333333333333,65.30833333333334,,82.63333333333334
200,23.516666666666666,100.08333333333333,59.233333333333334,64.61666666666666,57.083333333333336,45.38333333333333,44.56666666666667,70.85833333333333,,84.11666666666666
201,25.033333333333335,99.41666666666667,53.75,71.1,54.63333333333333,45.21666666666667,49.38333333333333,67.29166666666667,,92.41666666666667
202,23.516666666666666,93.55,55.7,67.96666666666667,56.31666666666667,39.13333333333333,46.65,66.97500000000001,,79.71666666666667
203,25.533333333333335,83.43333333333334,55.333333333333336,72.8,54.06666666666667,45.25,48.43333333333333,66.42500000000001,,78.43333333333334
204,25.516666666666666,93.11666666666666,56.28333333333333,76.71666666666667,52.71666666666667,44.71666666666667,47.55,69.19166666666666,,84.28333333333333
205,21.516666666666666,99.93333333333334,56.45,63.21666666666667,64.63333333333334,45.45,45.2,68.46666666666667,,81.76666666666667
206,23.016666666666666,83.88333333333334,55.083333333333336,70.91666666666667,70.96666666666667,39.166666666666664,46.56666666666667,68.7,,95.35
207,28.55,100.13333333333334,55.68333333333333,63.6,57.016666666666666,44.333333333333336,43.516666666666666,67.925,,96.88333333333334
208,22.016666666666666,94.96666666666667,60.61666666666667,70.58333333333333,57.63333333333333,44.55,44.0,64.99166666666666,,84.71666666666667
209,26.016666666666666,52.61666666666667,53.28333333333333,62.81666666666667,56.56666666666667,44.15,38.55,72.19166666666666,,89.36666666666666
210,24.533333333333335,100.26666666666667,56.833333333333336,64.26666666666667,65.65,49.75,39.18333333333333,69.76666666666667,,79.56666666666666
211,25.566666666666666,83.96666666666667,59.516666666666666,81.83333333333333,54.88333333333333,40.93333333333333,52.333333333333336,67.60000000000001,,80.81666666666666
212,28.3,98.86666666666666,64.6,70.73333333333333,52.0,45.78333333333333,39.11666666666667,70.6,,87.86666666666666
213,25.766666666666666,89.4,56.4,71.56666666666666,55.483333333333334,46.416666666666664,43.9,68.20833333333334,,84.55
214,23.533333333333335,97.55,59.35,67.08333333333333,56.56666666666667,46.75,48.03333333333333,68.425,,79.58333333333333
215,25.033333333333335,106.75,59.81666666666667,62.9,52.35,46.15,74.85,68.125,,79.21666666666667
216,23.533333333333335,93.18333333333334,63.31666666666667,74.26666666666667,66.86666666666666,47.766666666666666,69.56666666666666,69.20833333333334,,86.78333333333333
217,21.15,102.73333333333333,61.5,65.76666666666667,59.78333333333333,44.2,49.016666666666666,66.27499999999999,,85.6
218,24.033333333333335,107.2,55.916666666666664,70.65,64.13333333333334,43.7,43.13333333333333,68.20833333333334,,90.56666666666666
219,27.05,83.7,70.63333333333334,71.46666666666667,67.58333333333333,45.516666666666666,44.733333333333334,67.30833333333334,,80.58333333333333
220,31.083333333333332,98.3,56.15,68.51666666666667,63.71666666666667,46.083333333333336,49.21666666666667,67.525,,81.66666666666667
221,25.533333333333335,91.93333333333334,56.3,62.05,56.55,46.78333333333333,41.416666666666664,66.15,,98.38333333333334
222,22.683333333333334,98.21666666666667,59.6,70.4,51.333333333333336,47.516666666666666,46.96666666666667,67.70833333333333,,79.68333333333334
223,25.516666666666666,86.56666666666666,58.55,66.88333333333334,60.916666666666664,42.75,43.666666666666664,71.65833333333333,,81.65
224,24.783333333333335,91.41666666666667,54.81666666666667,60.36666666666667,56.65,52.016666666666666,39.266666666666666,73.45833333333334,,101.98333333333333
225,23.016666666666666,98.33333333333333,58.266666666666666,70.91666666666667,56.21666666666667,44.95,38.68333333333333,66.33333333333334,,86.28333333333333
226,22.033333333333335,99.35,55.6,74.96666666666667,56.95,45.25,42.05,64.45,,94.11666666666666
227,23.55,109.06666666666666,57.28333333333333,79.0,68.15,46.03333333333333,48.6,71.43333333333334,,80.33333333333333
228,23.533333333333335,91.6,58.93333333333333,66.28333333333333,56.9,47.61666666666667,44.233333333333334,66.23333333333333,,86.68333333333334
229,24.533333333333335,96.06666666666666,57.766666666666666,62.68333333333333,52.8,48.88333333333333,44.15,66.775,,104.93333333333334
230,25.133333333333333,80.9,60.95,69.81666666666666,55.766666666666666,46.2,46.666666666666664,68.44166666666666,,81.45
231,23.516666666666666,94.71666666666667,59.13333333333333,63.21666666666667,68.05,46.71666666666667,45.233333333333334,68.41666666666667,,79.16666666666667
232,24.516666666666666,103.25,58.28333333333333,68.73333333333333,55.15,46.833333333333336,45.95,68.41666666666666,,84.06666666666666
233,27.016666666666666,85.18333333333334,63.766666666666666,64.18333333333334,55.35,47.43333333333333,40.53333333333333,67.64166666666667,,81.13333333333334
234,24.533333333333335,92.95,60.0,72.38333333333334,55.8,46.4,46.3,67.65,,82.33333333333333
235,24.033333333333335,101.0,64.0,65.91666666666667,54.75,52.21666666666667,53.3,69.25833333333333,,101.7
236,22.05,103.16666666666667,59.13333333333333,62.46666666666667,62.5,44.6,42.666666666666664,66.65833333333333,,131.88333333333333
237,22.016666666666666,99.4,56.516666666666666,63.31666666666667,61.85,44.516666666666666,44.416666666666664,66.81666666666666,,87.5
238,22.55,99.3,57.9,76.9,62.71666666666667,50.71666666666667,44.916666666666664,69.23333333333333,,80.23333333333333
239,21.533333333333335,100.63333333333334,54.733333333333334,66.73333333333333,60.016666666666666,50.4,42.083333333333336,69.40833333333333,,93.81666666666666
240,21.516666666666666,101.7,54.4,62.166666666666664,55.05,45.78333333333333,40.55,63.34166666666667,,107.48333333333333
241,24.016666666666666,85.15,57.083333333333336,70.58333333333333,55.166666666666664,46.81666666666667,49.96666666666667,70.46666666666667,,79.13333333333334
242,24.5,102.26666666666667,62.71666666666667,70.51666666666667,56.8,50.766666666666666,45.21666666666667,73.1,,76.95
243,23.516666666666666,99.43333333333334,57.4,71.08333333333333,62.516666666666666,43.13333333333333,43.9,64.68333333333334,,82.51666666666667
244,23.033333333333335,96.85,53.21666666666667,61.63333333333333,78.26666666666667,47.03333333333333,38.31666666666667,67.00833333333334,,82.45
245,25.033333333333335,96.75,57.416666666666664,64.8,69.43333333333334,53.416666666666664,37.46666666666667,68.70833333333333,,79.56666666666666
246,25.516666666666666,86.51666666666667,56.583333333333336,79.66666666666667,72.58333333333333,43.85,41.63333333333333,71.51666666666668,,85.25
247,23.016666666666666,105.8,53.266666666666666,66.6,63.13333333333333,44.53333333333333,43.483333333333334,65.68333333333334,,127.15
248,23.016666666666666,98.31666666666666,56.88333333333333,71.36666666666666,55.766666666666666,46.25,42.266666666666666,71.41666666666666,,103.55
249,23.033333333333335,101.26666666666667,54.28333333333333,65.56666666666666,58.56666666666667,45.38333333333333,40.766666666666666,70.025,,79.35
250,26.033333333333335,104.66666666666667,61.983333333333334,76.66666666666667,53.88333333333333,48.25,46.31666666666667,69.26666666666667,,101.63333333333334
251,23.533333333333335,91.13333333333334,56.18333333333333,70.25,67.0,47.166666666666664,47.28333333333333,66.625,,90.31666666666666
252,24.016666666666666,100.2,62.21666666666667,82.25,70.51666666666667,48.516666666666666,42.916666666666664,63.708333333333336,,79.6
253,24.016666666666666,98.25,54.96666666666667,67.6,68.86666666666666,43.5,41.2,65.63333333333333,,77.46666666666667
254,25.05,101.51666666666667,53.28333333333333,71.03333333333333,57.05,48.81666666666667,45.65,69.875,,79.4
255,23.016666666666666,98.06666666666666,57.3,63.75,62.13333333333333,41.63333333333333,44.666666666666664,66.925,,80.25
256,23.033333333333335,94.83333333333333,54.56666666666667,67.93333333333334,59.583333333333336,46.31666666666667,37.81666666666667,68.39166666666667,,81.85
257,24.033333333333335,84.93333333333334,57.46666666666667,71.16666666666667,69.66666666666667,46.55,46.43333333333333,72.30000000000001,,89.35
258,23.033333333333335,94.76666666666667,53.86666666666667,73.65,63.11666666666667,45.483333333333334,45.63333333333333,70.05000000000001,,38.03333333333333
259,23.733333333333334,97.05,59.81666666666667,70.13333333333334,63.516666666666666,47.63333333333333,42.583333333333336,73.075,,82.38333333333334
260,21.533333333333335,94.41666666666667,54.18333333333333,67.31666666666666,56.46666666666667,46.483333333333334,39.68333333333333,71.19999999999999,,103.0
261,22.033333333333335,84.76666666666667,55.68333333333333,70.2,59.93333333333333,51.1,42.3,68.91666666666666,,80.3
262,20.016666666666666,100.11666666666666,57.21666666666667,82.36666666666666,57.43333333333333,38.85,40.983333333333334,69.28333333333333,,98.98333333333333
263,20.516666666666666,91.63333333333334,62.96666666666667,83.88333333333334,54.56666666666667,47.95,39.016666666666666,71.525,,81.38333333333334
264,22.533333333333335,99.11666666666666,56.083333333333336,70.48333333333333,57.916666666666664,47.833333333333336,38.583333333333336,68.18333333333334,,90.35
265,23.516666666666666,97.8,54.53333333333333,79.15,58.06666666666667,40.2,40.983333333333334,69.13333333333334,,86.06666666666666
266,23.5,95.36666666666666,56.9,67.13333333333334,56.18333333333333,42.93333333333333,44.2,66.025,,91.91666666666667
267,25.05,97.31666666666666,62.7,70.53333333333333,59.36666666666667,47.78333333333333,42.016666666666666,70.16666666666666,,95.38333333333334
268,25.033333333333335,83.48333333333333,54.333333333333336,67.01666666666667,57.86666666666667,49.11666666666667,45.3,69.18333333333334,,84.66666666666667
269,24.016666666666666,99.01666666666667,66.75,71.01666666666667,55.43333333333333,48.18333333333333,43.3,70.95,,84.16666666666667
270,23.05,98.38333333333334,53.9,70.56666666666666,62.88333333333333,42.85,45.88333333333333,65.94999999999999,,84.7
271,23.033333333333335,100.21666666666667,55.45,72.11666666666666,67.15,49.083333333333336,48.35,67.43333333333334,,84.73333333333333
272,22.5,80.55,56.65,66.41666666666667,55.7,44.63333333333333,41.96666666666667,69.16666666666666,,103.43333333333334
273,26.516666666666666,95.95,60.5,70.55,57.38333333333333,46.1,44.266666666666666,68.325,,87.13333333333334
274,25.033333333333335,94.95,54.666666666666664,67.05,55.083333333333336,48.6,41.916666666666664,66.01666666666667,,80.8
275,22.533333333333335,98.83333333333333,57.13333333333333,64.2,65.93333333333334,44.45,43.5,70.29166666666666,,97.76666666666667
276,25.033333333333335,94.11666666666666,55.05,70.56666666666666,66.56666666666666,40.05,52.4,68.225,,87.85
277,23.533333333333335,98.1,57.81666666666667,67.65,,50.95,47.25,69.51666666666667,,87.68333333333334
278,24.533333333333335,95.9,62.43333333333333,66.81666666666666,,48.483333333333334,42.25,67.64166666666667,,80.4
279,24.533333333333335,97.51666666666667,59.31666666666667,65.38333333333334,,45.71666666666667,51.7,66.60833333333333,,94.86666666666666
280,25.033333333333335,93.16666666666667,60.18333333333333,68.31666666666666,,48.916666666666664,47.833333333333336,70.39166666666667,,104.93333333333334
281,25.016666666666666,87.46666666666667,62.733333333333334,70.81666666666666,,47.11666666666667,41.666666666666664,67.85833333333333,,78.01666666666667
282,22.033333333333335,99.05,55.35,71.6,,48.38333333333333,39.333333333333336,70.35833333333333,,80.36666666666666
283,22.033333333333335,90.26666666666667,57.016666666666666,68.41666666666667,,46.2,38.63333333333333,73.6,,80.36666666666666
284,22.566666666666666,92.23333333333333,64.45,70.8,,42.733333333333334,39.96666666666667,68.80833333333334,,85.81666666666666
285,23.316666666666666,98.91666666666667,69.85,66.8,,43.43333333333333,50.333333333333336,70.17500000000001,,109.36666666666666
286,24.516666666666666,98.56666666666666,57.86666666666667,61.06666666666667,,51.13333333333333,64.71666666666667,67.73333333333333,,84.83333333333333
287,24.516666666666666,95.18333333333334,54.65,70.31666666666666,,51.31666666666667,55.18333333333333,69.20833333333333,,93.85
288,25.016666666666666,99.38333333333334,53.96666666666667,62.1,,46.8,48.5,69.80833333333334,,86.88333333333334
289,24.05,96.11666666666666,57.96666666666667,65.45,,45.333333333333336,43.46666666666667,71.01666666666667,,87.58333333333333
290,23.033333333333335,86.51666666666667,55.95,65.56666666666666,,60.11666666666667,40.3,70.35,,97.71666666666667
291,24.083333333333332,104.53333333333333,57.45,70.83333333333333,,51.03333333333333,46.766666666666666,73.775,,84.78333333333333
292,24.033333333333335,97.85,66.71666666666667,63.06666666666667,,67.45,42.06666666666667,69.825,,89.66666666666667
293,25.55,95.5,61.766666666666666,67.5,,47.18333333333333,41.61666666666667,69.9,,95.41666666666667
294,23.533333333333335,97.63333333333334,56.36666666666667,62.916666666666664,,47.916666666666664,49.81666666666667,66.25,,90.96666666666667
295,26.016666666666666,92.2,59.583333333333336,72.08333333333333,,49.21666666666667,45.03333333333333,64.78333333333333,,75.21666666666667
296,24.016666666666666,107.91666666666667,58.9,71.85,,47.55,42.93333333333333,64.43333333333334,,78.06666666666666
297,24.016666666666666,93.75,54.31666666666667,60.083333333333336,,52.1,44.71666666666667,60.983333333333334,,79.93333333333334
298,23.533333333333335,99.15,59.71666666666667,71.36666666666666,,46.983333333333334,46.13333333333333,65.1,,81.31666666666666
299,25.033333333333335,100.1,64.16666666666667,77.28333333333333,,43.65,46.31666666666667,63.583333333333336,,89.73333333333333
300,22.533333333333335,97.9,54.31666666666667,59.9,,47.3,41.43333333333333,64.35,,83.16666666666667
301,22.516666666666666,94.48333333333333,54.43333333333333,75.15,,47.583333333333336,36.63333333333333,58.75,,92.71666666666667
302,23.033333333333335,106.18333333333334,58.45,65.56666666666666,,47.61666666666667,37.983333333333334,69.26666666666667,,81.66666666666667
303,21.533333333333335,109.88333333333334,54.6,71.63333333333334,,47.06666666666667,41.88333333333333,64.16666666666667,,75.91666666666667
304,22.033333333333335,83.11666666666666,59.416666666666664,66.86666666666666,,41.61666666666667,47.36666666666667,61.86666666666667,,100.88333333333334
305,22.05,97.88333333333334,58.68333333333333,73.68333333333334,,51.75,50.55,63.916666666666664,,93.21666666666667
306,24.683333333333334,92.58333333333333,58.9,66.56666666666666,,41.6,43.05,60.63333333333333,,80.01666666666667
307,23.016666666666666,81.63333333333334,63.55,70.08333333333333,,45.0,42.28333333333333,64.38333333333334,,84.26666666666667
308,26.516666666666666,97.13333333333334,56.166666666666664,70.05,,47.63333333333333,44.766666666666666,62.233333333333334,,92.45
309,25.533333333333335,86.75,56.05,74.56666666666666,,40.266666666666666,44.53333333333333,69.78333333333333,,82.58333333333333
310,22.516666666666666,98.41666666666667,57.15,70.91666666666667,,45.266666666666666,50.88333333333333,68.43333333333334,,94.76666666666667
311,21.133333333333333,100.31666666666666,63.61666666666667,62.15,,47.916666666666664,41.5,63.63333333333333,,111.33333333333333
312,26.533333333333335,94.83333333333333,62.45,69.93333333333334,,51.43333333333333,42.03333333333333,59.6,,101.0
313,22.516666666666666,94.38333333333334,56.28333333333333,72.5,,45.85,41.7,67.91666666666667,,81.26666666666667
314,22.016666666666666,92.71666666666667,62.233333333333334,66.05,,46.25,46.733333333333334,68.6,,120.68333333333334
315,23.4,99.6,56.43333333333333,70.16666666666667,,46.28333333333333,44.38333333333333,63.1,,77.5
316,21.533333333333335,97.16666666666667,54.766666666666666,74.53333333333333,,55.55,42.35,71.03333333333333,,95.91666666666667
317,25.316666666666666,84.11666666666666,60.65,67.88333333333334,,44.4,41.75,86.68333333333334,,91.63333333333334
318,22.016666666666666,99.68333333333334,56.166666666666664,70.56666666666666,,46.016666666666666,45.28333333333333,85.26666666666667,,82.15
319,20.283333333333335,102.08333333333333,63.35,67.76666666666667,,46.233333333333334,46.733333333333334,70.88333333333334,,88.8
320,20.416666666666668,102.41666666666667,56.96666666666667,63.86666666666667,,44.28333333333333,44.21666666666667,68.1,,112.66666666666667
321,21.533333333333335,96.66666666666667,54.766666666666666,70.38333333333334,,52.666666666666664,44.083333333333336,80.1,,94.18333333333334
322,23.15,99.16666666666667,60.86666666666667,75.51666666666667,,48.333333333333336,40.733333333333334,69.15,,82.91666666666667
323,24.533333333333335,109.03333333333333,59.43333333333333,69.78333333333333,,48.483333333333334,45.11666666666667,69.66666666666667,,96.4
324,25.283333333333335,96.95,60.833333333333336,72.8,,43.86666666666667,41.4,67.53333333333333,,89.36666666666666
325,25.016666666666666,106.86666666666666,62.8,66.88333333333334,,43.666666666666664,40.166666666666664,60.85,,105.83333333333333
326,23.033333333333335,99.53333333333333,84.01666666666667,61.666666666666664,,47.733333333333334,40.333333333333336,72.23333333333333,,85.46666666666667
327,25.016666666666666,92.4,75.8,74.83333333333333,,44.416666666666664,43.983333333333334,71.25,,96.15
328,22.533333333333335,108.65,68.63333333333334,67.71666666666667,,42.833333333333336,42.9,76.01666666666667,,84.8
329,23.033333333333335,100.48333333333333,55.21666666666667,73.08333333333333,,42.93333333333333,41.016666666666666,67.58333333333333,,100.38333333333334
330,25.533333333333335,114.11666666666666,62.85,70.45,,46.7,43.583333333333336,69.78333333333333,,81.86666666666666
331,24.1,102.01666666666667,61.45,70.95,,46.81666666666667,50.31666666666667,61.81666666666667,,80.1
332,22.516666666666666,104.08333333333333,54.083333333333336,61.43333333333333,,46.11666666666667,44.0,66.51666666666667,,84.08333333333333
333,22.533333333333335,99.23333333333333,65.4,71.93333333333334,,47.1,39.733333333333334,64.36666666666666,,104.1
334,22.85,97.51666666666667,66.51666666666667,59.6,,48.083333333333336,47.266666666666666,64.61666666666666,,94.9
335,24.016666666666666,108.31666666666666,66.15,69.93333333333334,,47.65,39.88333333333333,62.05,,82.6
336,24.516666666666666,104.65,62.06666666666667,72.43333333333334,,42.18333333333333,40.7,62.0,,91.65
337,22.516666666666666,93.5,60.15,64.85,,48.61666666666667,44.55,62.18333333333333,,84.08333333333333
338,21.833333333333332,99.08333333333333,55.55,66.91666666666667,,40.35,44.65,63.2,,109.16666666666667
339,24.516666666666666,98.41666666666667,54.4,78.35,,47.55,45.083333333333336,64.51666666666667,,82.5
340,26.033333333333335,94.16666666666667,55.68333333333333,68.08333333333333,,47.38333333333333,43.4,68.2,,86.98333333333333
341,21.516666666666666,96.73333333333333,58.21666666666667,74.28333333333333,,39.166666666666664,38.38333333333333,69.46666666666667,,91.43333333333334
342,22.516666666666666,91.55,58.6,68.2,,46.06666666666667,40.18333333333333,60.65,,87.08333333333333
343,21.016666666666666,106.55,61.25,66.51666666666667,,47.3,49.06666666666667,62.18333333333333,,79.65
344,25.516666666666666,86.41666666666667,56.5,60.81666666666667,,47.2,40.233333333333334,63.65,,79.86666666666666
345,24.533333333333335,87.65,54.4,71.63333333333334,,48.28333333333333,41.75,60.6,,105.95
346,22.016666666666666,100.06666666666666,54.983333333333334,70.1,,57.85,46.983333333333334,64.15,,83.4
347,24.85,94.76666666666667,56.25,69.83333333333333,,49.53333333333333,42.6,60.333333333333336,,94.53333333333333
348,23.283333333333335,83.21666666666667,54.38333333333333,70.2,,56.65,45.31666666666667,63.35,,85.83333333333333
349,23.533333333333335,108.08333333333333,56.28333333333333,61.46666666666667,,48.4,41.2,63.0,,99.9
350,24.166666666666668,100.16666666666667,56.2,72.03333333333333,,54.983333333333334,45.03333333333333,60.13333333333333,,82.48333333333333
351,23.516666666666666,86.15,59.1,67.11666666666666,,44.333333333333336,44.1,63.1,,94.38333333333334
352,24.016666666666666,98.76666666666667,62.75,70.86666666666666,,49.21666666666667,41.75,59.166666666666664,,106.18333333333334
353,24.316666666666666,93.1,58.55,59.88333333333333,,42.53333333333333,45.1,64.85,,95.4
354,27.033333333333335,93.71666666666667,55.13333333333333,,,47.9,41.516666666666666,66.75,,78.48333333333333
355,25.533333333333335,86.48333333333333,56.8,,,55.06666666666667,38.1,67.2,,84.11666666666666
356,24.516666666666666,98.38333333333334,56.1,,,50.93333333333333,37.53333333333333,68.98333333333333,,98.38333333333334
357,24.05,94.63333333333334,56.083333333333336,,,42.233333333333334,39.516666666666666,63.13333333333333,,82.36666666666666
358,22.033333333333335,81.18333333333334,61.733333333333334,,,46.61666666666667,47.266666666666666,66.4,,81.5
359,25.016666666666666,99.56666666666666,53.983333333333334,,,57.78333333333333,44.46666666666667,66.33333333333333,,80.75
360,24.016666666666666,94.05,53.61666666666667,,,43.25,42.15,66.0,,80.45
361,25.033333333333335,82.23333333333333,58.53333333333333,,,52.233333333333334,43.016666666666666,68.18333333333334,,79.36666666666666
362,20.466666666666665,92.25,53.516666666666666,,,44.36666666666667,40.25,63.7,,85.05
363,22.016666666666666,99.65,54.583333333333336,,,43.46666666666667,46.266666666666666,62.03333333333333,,108.0
364,22.05,101.95,57.06666666666667,,,41.78333333333333,44.916666666666664,65.48333333333333,,81.06666666666666
365,22.516666666666666,99.96666666666667,57.61666666666667,,,47.05,45.266666666666666,65.8,,84.05
366,22.016666666666666,93.71666666666667,,,,48.483333333333334,43.05,61.9,,89.88333333333334
367,20.316666666666666,103.2,,,,47.38333333333333,48.06666666666667,70.06666666666666,,121.15
368,21.533333333333335,87.46666666666667,,,,47.1,43.53333333333333,64.21666666666667,,96.56666666666666
369,21.516666666666666,97.41666666666667,,,,41.86666666666667,43.233333333333334,69.31666666666666,,85.5
370,22.016666666666666,82.78333333333333,,,,91.61666666666666,43.9,64.26666666666667,,83.11666666666666
371,25.016666666666666,93.26666666666667,,,,70.43333333333334,41.46666666666667,71.46666666666667,,97.93333333333334
372,25.016666666666666,82.66666666666667,,,,53.53333333333333,35.35,65.2,,82.0
373,24.95,99.66666666666667,,,,48.38333333333333,37.21666666666667,99.18333333333334,,105.43333333333334
374,35.766666666666666,97.7,,,,47.81666666666667,44.5,66.88333333333334,,81.05
375,24.05,98.83333333333333,,,,59.11666666666667,53.11666666666667,63.2,,83.0
376,24.016666666666666,87.05,,,,47.56666666666667,46.31666666666667,67.31666666666666,,85.36666666666666
377,23.016666666666666,101.75,,,,47.78333333333333,45.083333333333336,66.61666666666666,,79.8
378,24.033333333333335,99.35,,,,40.13333333333333,43.53333333333333,67.93333333333334,,88.35
379,23.05,102.68333333333334,,,,46.516666666666666,50.983333333333334,67.98333333333333,,88.01666666666667
380,23.516666666666666,102.21666666666667,,,,48.833333333333336,42.916666666666664,62.53333333333333,,106.18333333333334
381,25.05,91.81666666666666,,,,48.93333333333333,42.0,67.38333333333334,,94.9
382,23.033333333333335,92.35,,,,52.266666666666666,44.166666666666664,62.95,,79.98333333333333
383,23.533333333333335,92.78333333333333,,,,45.25,49.266666666666666,63.93333333333333,,93.91666666666667
384,23.566666666666666,90.16666666666667,,,,48.2,44.766666666666666,64.8,,84.93333333333334
385,25.033333333333335,,,,,46.05,42.15,62.333333333333336,,89.38333333333334
386,24.016666666666666,,,,,45.68333333333333,42.18333333333333,62.25,,94.96666666666667
387,23.016666666666666,,,,,47.78333333333333,46.016666666666666,61.233333333333334,,79.53333333333333
388,22.016666666666666,,,,,45.35,48.983333333333334,63.61666666666667,,79.26666666666667
389,22.016666666666666,,,,,45.03333333333333,46.28333333333333,64.41666666666667,,104.05
390,22.033333333333335,,,,,47.333333333333336,43.63333333333333,62.233333333333334,,93.36666666666666
391,22.016666666666666,,,,,49.983333333333334,44.35,64.55,,84.96666666666667
392,20.033333333333335,,,,,46.083333333333336,42.61666666666667,63.53333333333333,,106.48333333333333
393,24.533333333333335,,,,,44.55,45.85,64.81666666666666,,80.16666666666667
394,28.633333333333333,,,,,55.516666666666666,41.06666666666667,63.63333333333333,,78.13333333333334
395,24.7,,,,,49.15,44.2,64.01666666666667,,85.58333333333333
396,26.033333333333335,,,,,45.21666666666667,45.833333333333336,64.83333333333333,,83.28333333333333
397,24.533333333333335,,,,,45.8,43.516666666666666,68.23333333333333,,99.9
398,25.533333333333335,,,,,47.86666666666667,48.68333333333333,62.71666666666667,,81.28333333333333
399,27.033333333333335,,,,,46.95,48.266666666666666,67.78333333333333,,81.93333333333334
400,24.9,,,,,39.266666666666666,44.86666666666667,67.91666666666667,,94.15
401,25.016666666666666,,,,,47.45,42.75,64.45,,79.61666666666666
402,24.516666666666666,,,,,46.583333333333336,40.2,61.38333333333333,,77.26666666666667
403,23.533333333333335,,,,,41.516666666666666,47.06666666666667,64.16666666666667,,82.85
404,23.516666666666666,,,,,56.016666666666666,44.38333333333333,63.733333333333334,,87.38333333333334
405,26.033333333333335,,,,,47.78333333333333,45.233333333333334,69.31666666666666,,92.4
406,21.966666666666665,,,,,45.733333333333334,45.8,66.88333333333334,,109.71666666666667
407,20.533333333333335,,,,,44.5,41.28333333333333,72.83333333333333,,94.38333333333334
408,24.033333333333335,,,,,47.65,41.43333333333333,66.21666666666667,,82.36666666666666
409,21.016666666666666,,,,,41.03333333333333,44.65,73.31666666666666,,94.81666666666666
410,21.533333333333335,,,,,50.5,41.63333333333333,68.2,,81.88333333333334
411,21.533333333333335,,,,,46.03333333333333,36.63333333333333,73.01666666666667,,114.15
412,23.016666666666666,,,,,44.21666666666667,,63.7,,85.33333333333333
413,25.033333333333335,,,,,39.333333333333336,,66.15,,89.86666666666666
414,24.516666666666666,,,,,46.21666666666667,,64.88333333333334,,88.46666666666667
415,23.033333333333335,,,,,47.05,,63.78333333333333,,84.38333333333334
416,24.516666666666666,,,,,46.78333333333333,,65.91666666666667,,84.7
417,24.3,,,,,45.983333333333334,,62.46666666666667,,86.91666666666667
418,24.533333333333335,,,,,46.4,,67.43333333333334,,84.3
419,24.833333333333332,,,,,39.03333333333333,,,,95.06666666666666
420,24.0,,,,,46.46666666666667,,,,94.78333333333333
421,23.533333333333335,,,,,41.666666666666664,,,,81.45
422,25.516666666666666,,,,,42.25,,,,78.41666666666667
423,27.516666666666666,,,,,43.28333333333333,,,,105.1
424,23.016666666666666,,,,,41.766666666666666,,,,79.3
425,24.533333333333335,,,,,43.31666666666667,,,,84.85
426,26.016666666666666,,,,,48.46666666666667,,,,83.66666666666667
427,24.533333333333335,,,,,44.55,,,,89.13333333333334
428,22.533333333333335,,,,,64.5,,,,88.01666666666667
429,22.516666666666666,,,,,43.916666666666664,,,,97.91666666666667
430,22.633333333333333,,,,,48.15,,,,64.73333333333333
431,24.016666666666666,,,,,41.983333333333334,,,,80.16666666666667
432,22.75,,,,,47.1,,,,81.58333333333333
433,22.033333333333335,,,,,43.5,,,,55.56666666666667
434,23.016666666666666,,,,,48.75,,,,80.66666666666667
435,23.783333333333335,,,,,46.88333333333333,,,,81.8
436,26.316666666666666,,,,,44.18333333333333,,,,93.46666666666667
437,24.516666666666666,,,,,46.45,,,,80.41666666666667
438,22.55,,,,,51.93333333333333,,,,82.83333333333333
439,26.183333333333334,,,,,47.53333333333333,,,,79.71666666666667
440,24.033333333333335,,,,,46.25,,,,79.43333333333334
441,25.516666666666666,,,,,45.46666666666667,,,,92.4
442,23.016666666666666,,,,,46.266666666666666,,,,88.65
443,26.533333333333335,,,,,46.46666666666667,,,,86.0
444,26.033333333333335,,,,,46.833333333333336,,,,80.68333333333334
445,24.516666666666666,,,,,49.983333333333334,,,,86.31666666666666
446,25.516666666666666,,,,,50.38333333333333,,,,
447,26.533333333333335,,,,,42.233333333333334,,,,
448,24.0,,,,,47.75,,,,
449,25.033333333333335,,,,,46.983333333333334,,,,
